amount,attemptCount,failureReason,priority,recommendedAction,recovered
4972.34,3,TIMEOUT,MEDIUM,SEND_REMINDER,0
1555.68,2,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
12564.75,4,DECLINED,MEDIUM,SEND_REMINDER,0
15123.82,5,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,0
4113.94,4,DECLINED,HIGH,STOP,0
19710.09,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
15600.97,1,DECLINED,HIGH,SEND_REMINDER,0
7919.09,2,DECLINED,CRITICAL,SEND_REMINDER,0
7439.12,2,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6973.98,2,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
15052.28,5,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10275.05,5,DECLINED,MEDIUM,SEND_REMINDER,0
16063.17,3,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
12546.94,3,NETWORK_ERROR,CRITICAL,STOP,1
11392.9,3,DECLINED,HIGH,WAIT_AND_RETRY,1
13476.14,4,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,0
3668.53,2,INSUFFICIENT_FUNDS,LOW,STOP,0
15574.76,3,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
2293.92,4,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
3998.08,4,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19452.07,5,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10443.07,1,DECLINED,LOW,SEND_REMINDER,1
12258.19,2,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
16833.43,2,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,1
17628.54,1,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18458.33,4,DECLINED,CRITICAL,WAIT_AND_RETRY,0
8199.22,2,TIMEOUT,CRITICAL,SEND_REMINDER,1
1440.54,2,TIMEOUT,LOW,WAIT_AND_RETRY,0
14428.82,5,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
5137.23,5,TIMEOUT,MEDIUM,SEND_REMINDER,1
9082.04,5,DECLINED,LOW,STOP,0
19548.53,5,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
12798.94,2,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
5138.57,3,DECLINED,MEDIUM,WAIT_AND_RETRY,0
7472.39,4,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
2996.87,5,INSUFFICIENT_FUNDS,LOW,STOP,0
7546.59,1,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2283.52,3,UNKNOWN,LOW,STOP,0
4413.07,5,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1455.94,3,NETWORK_ERROR,HIGH,SEND_REMINDER,1
8172.77,5,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
3899.55,1,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,1
6462.4,5,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
339.24,4,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
2288.8,4,UNKNOWN,HIGH,WAIT_AND_RETRY,1
18550.11,1,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
12165.56,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
2223.39,5,DECLINED,CRITICAL,STOP,0
2345.17,5,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
11624.94,5,TIMEOUT,MEDIUM,SEND_REMINDER,0
9582.16,1,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10772.56,3,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1432.78,3,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
10954.1,2,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,0
11906.01,5,TIMEOUT,HIGH,SEND_REMINDER,1
13223.22,1,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1424.06,3,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,1
9749.06,2,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
10357.22,2,TIMEOUT,CRITICAL,SEND_REMINDER,1
7746.55,5,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
12795.63,1,TIMEOUT,HIGH,SEND_REMINDER,0
7475.27,3,DECLINED,LOW,SEND_REMINDER,1
10932.93,2,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
16863.17,4,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,0
9435.94,1,NETWORK_ERROR,HIGH,SEND_REMINDER,1
13896.55,4,UNKNOWN,CRITICAL,SEND_REMINDER,1
12090.53,1,DECLINED,LOW,SEND_REMINDER,1
16562.88,3,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9828.31,1,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
1969.32,5,DECLINED,LOW,STOP,0
9547.26,4,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
8112.45,4,DECLINED,HIGH,WAIT_AND_RETRY,0
14496.25,4,UNKNOWN,MEDIUM,SEND_REMINDER,0
5393.68,1,UNKNOWN,HIGH,SEND_REMINDER,1
16499.99,3,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9231.97,2,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
15228.76,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
13896.26,4,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
6758.04,5,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14071.77,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
711.53,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14383.58,3,DECLINED,HIGH,STOP,0
11170.48,2,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14303.23,3,DECLINED,LOW,STOP,0
5745.39,4,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19408.95,5,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4877.3,2,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
18999.2,2,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
10417.11,3,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11885.67,2,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16235.8,2,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
13364.14,4,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,0
11233.62,3,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,1
2379.38,2,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
8474.09,2,DECLINED,MEDIUM,WAIT_AND_RETRY,1
1258.43,1,UNKNOWN,LOW,STOP,0
11814.02,1,UNKNOWN,CRITICAL,STOP,1
170.67,3,UNKNOWN,LOW,SEND_REMINDER,0
19649.7,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
17627.55,5,TIMEOUT,LOW,STOP,0
1082.44,3,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
4924.59,4,DECLINED,MEDIUM,STOP,0
592.18,1,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,1
7040.92,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16951.4,3,TIMEOUT,LOW,WAIT_AND_RETRY,1
7042.15,5,TIMEOUT,MEDIUM,WAIT_AND_RETRY,0
8709.74,2,UNKNOWN,CRITICAL,STOP,0
19576.77,1,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8501.6,2,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
15173.62,1,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
17348.8,5,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
2592.78,5,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
8705.6,5,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
7990.59,2,DECLINED,CRITICAL,SEND_REMINDER,0
3763.1,4,DECLINED,CRITICAL,STOP,0
10346.09,5,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
7963.95,3,TIMEOUT,MEDIUM,STOP,0
12084.31,5,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
11716.27,3,UNKNOWN,LOW,SEND_REMINDER,1
12487.49,4,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
12104.91,4,DECLINED,HIGH,WAIT_AND_RETRY,0
3840.42,5,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1541.55,3,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,0
15636.1,3,DECLINED,MEDIUM,STOP,0
16477.0,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10734.23,4,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
883.62,3,NETWORK_ERROR,LOW,STOP,1
5468.42,2,UNKNOWN,CRITICAL,STOP,0
9876.38,4,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
11834.05,1,NETWORK_ERROR,LOW,SEND_REMINDER,1
362.54,5,DECLINED,LOW,ESCALATE_TO_HUMAN,0
11475.25,1,DECLINED,HIGH,SEND_REMINDER,0
3324.81,2,DECLINED,MEDIUM,WAIT_AND_RETRY,0
411.98,2,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
494.28,2,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
8527.14,3,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18909.3,3,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,0
13838.55,3,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
8219.33,4,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,0
9909.64,2,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4455.51,3,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
17936.84,5,DECLINED,HIGH,STOP,0
14976.01,3,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17137.38,3,UNKNOWN,CRITICAL,SEND_REMINDER,0
16659.29,2,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4882.72,1,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
191.05,5,UNKNOWN,HIGH,SEND_REMINDER,1
17688.05,4,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17438.22,4,UNKNOWN,HIGH,STOP,1
573.21,3,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
734.43,2,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
14683.05,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
18363.54,5,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
18302.1,4,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18449.51,1,TIMEOUT,LOW,WAIT_AND_RETRY,1
6768.14,3,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
13813.64,1,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
19192.49,1,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1388.13,4,UNKNOWN,HIGH,SEND_REMINDER,0
15036.88,5,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,0
14525.18,1,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
11564.48,3,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9268.31,3,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,0
16141.87,3,NETWORK_ERROR,LOW,STOP,1
4546.54,2,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
19095.74,3,DECLINED,LOW,STOP,0
12553.61,5,TIMEOUT,HIGH,WAIT_AND_RETRY,1
13344.69,3,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4476.4,4,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
10921.94,1,DECLINED,CRITICAL,SEND_REMINDER,1
5078.58,1,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7553.58,4,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3558.62,4,NETWORK_ERROR,HIGH,STOP,1
19516.57,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
18664.9,4,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
8686.6,1,TIMEOUT,HIGH,WAIT_AND_RETRY,1
9932.03,1,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
14449.96,5,UNKNOWN,MEDIUM,SEND_REMINDER,0
14107.59,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
19050.14,2,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
10658.79,1,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
13039.24,1,TIMEOUT,HIGH,STOP,0
8074.68,3,NETWORK_ERROR,MEDIUM,STOP,1
14474.8,1,TIMEOUT,HIGH,SEND_REMINDER,1
15365.46,4,DECLINED,CRITICAL,SEND_REMINDER,0
1372.08,3,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3962.24,1,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
17670.35,3,TIMEOUT,LOW,WAIT_AND_RETRY,1
17129.5,5,DECLINED,CRITICAL,WAIT_AND_RETRY,0
2233.34,1,DECLINED,MEDIUM,STOP,0
13495.62,4,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
19202.9,1,DECLINED,MEDIUM,SEND_REMINDER,0
16852.87,2,UNKNOWN,LOW,WAIT_AND_RETRY,0
9834.52,5,TIMEOUT,MEDIUM,WAIT_AND_RETRY,0
4999.09,5,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
9264.14,4,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
10325.51,4,DECLINED,LOW,ESCALATE_TO_HUMAN,0
6990.52,5,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1223.95,3,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
3633.87,2,DECLINED,MEDIUM,STOP,0
12297.06,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
6392.55,4,DECLINED,CRITICAL,WAIT_AND_RETRY,0
15604.32,3,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
13826.5,3,INSUFFICIENT_FUNDS,LOW,STOP,0
3009.29,4,UNKNOWN,LOW,WAIT_AND_RETRY,1
4947.38,5,TIMEOUT,CRITICAL,SEND_REMINDER,1
17439.82,3,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
1296.12,5,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,1
4776.93,5,TIMEOUT,HIGH,SEND_REMINDER,1
15441.87,2,NETWORK_ERROR,CRITICAL,STOP,1
15616.73,4,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
11350.27,1,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
9370.55,5,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
3765.33,1,NETWORK_ERROR,HIGH,SEND_REMINDER,1
14005.11,1,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
8730.66,3,UNKNOWN,HIGH,WAIT_AND_RETRY,0
13458.71,5,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
227.75,3,NETWORK_ERROR,LOW,STOP,0
12482.09,3,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9504.96,5,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2386.19,2,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,1
8839.9,1,UNKNOWN,CRITICAL,SEND_REMINDER,0
4886.3,3,DECLINED,LOW,SEND_REMINDER,0
15321.76,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
9938.94,4,NETWORK_ERROR,MEDIUM,STOP,0
10542.58,3,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
13140.01,3,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7880.55,4,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
4446.41,3,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
2025.57,3,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
10276.04,1,UNKNOWN,CRITICAL,STOP,0
4223.46,4,INSUFFICIENT_FUNDS,CRITICAL,WAIT_AND_RETRY,0
7827.13,4,UNKNOWN,CRITICAL,STOP,0
9712.42,1,TIMEOUT,CRITICAL,STOP,0
19229.69,1,NETWORK_ERROR,HIGH,STOP,1
13689.94,2,DECLINED,MEDIUM,WAIT_AND_RETRY,0
11575.4,2,TIMEOUT,LOW,SEND_REMINDER,1
1247.26,3,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18166.07,1,DECLINED,MEDIUM,STOP,0
10910.0,2,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
10420.02,1,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
15476.27,4,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10563.82,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9031.03,5,NETWORK_ERROR,HIGH,SEND_REMINDER,0
2782.96,4,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8243.46,3,DECLINED,HIGH,STOP,0
11102.55,5,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
4304.06,3,DECLINED,MEDIUM,WAIT_AND_RETRY,0
4082.31,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9027.76,2,DECLINED,LOW,ESCALATE_TO_HUMAN,0
12215.17,2,DECLINED,LOW,WAIT_AND_RETRY,0
17843.58,5,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
18960.41,1,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
8577.76,4,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,1
4513.89,2,DECLINED,LOW,SEND_REMINDER,1
12317.01,5,INSUFFICIENT_FUNDS,HIGH,STOP,1
16972.91,3,UNKNOWN,LOW,SEND_REMINDER,0
3350.51,3,INSUFFICIENT_FUNDS,HIGH,STOP,0
10120.09,3,DECLINED,MEDIUM,STOP,0
11008.36,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4434.76,2,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16193.57,1,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17575.53,3,DECLINED,CRITICAL,SEND_REMINDER,0
2215.24,2,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
10885.8,2,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16513.81,5,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,1
7853.27,1,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
16039.5,5,DECLINED,HIGH,STOP,1
11784.15,3,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,0
18301.86,1,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
12757.42,2,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
1381.0,2,TIMEOUT,CRITICAL,SEND_REMINDER,0
9111.14,4,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
14161.59,1,TIMEOUT,HIGH,SEND_REMINDER,1
12962.15,3,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
18256.02,2,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
386.88,5,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6000.96,5,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
5662.26,3,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
14060.88,1,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,0
8388.92,3,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
7095.9,5,UNKNOWN,LOW,SEND_REMINDER,0
6466.39,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,0
12509.42,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
16454.0,1,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
12368.41,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
3572.54,4,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
18737.17,4,UNKNOWN,MEDIUM,SEND_REMINDER,0
4751.18,5,DECLINED,LOW,STOP,0
16711.81,5,TIMEOUT,LOW,STOP,0
15690.49,3,TIMEOUT,HIGH,SEND_REMINDER,1
7633.08,2,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
4111.28,3,UNKNOWN,MEDIUM,SEND_REMINDER,1
9505.53,1,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
5162.6,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3596.98,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
18899.82,5,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,0
4163.63,1,UNKNOWN,HIGH,SEND_REMINDER,0
17066.04,5,UNKNOWN,HIGH,STOP,0
19711.52,4,NETWORK_ERROR,MEDIUM,STOP,0
18095.71,4,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
2012.91,4,DECLINED,HIGH,WAIT_AND_RETRY,0
2579.56,5,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
11879.17,5,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
18995.85,2,INSUFFICIENT_FUNDS,HIGH,STOP,0
13372.54,5,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
12264.68,3,DECLINED,LOW,ESCALATE_TO_HUMAN,0
9205.76,1,DECLINED,LOW,WAIT_AND_RETRY,0
12462.39,1,NETWORK_ERROR,LOW,SEND_REMINDER,1
5288.13,4,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
7234.08,4,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14586.63,4,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,0
5921.37,5,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19396.17,3,UNKNOWN,CRITICAL,STOP,0
471.07,3,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
8229.72,5,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2800.72,3,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
14089.86,5,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
19183.42,2,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
17438.74,4,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
6087.0,1,DECLINED,MEDIUM,STOP,0
11502.11,4,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
10291.76,2,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
17018.06,2,DECLINED,CRITICAL,STOP,0
19340.08,5,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10123.93,3,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
7583.35,4,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
3018.95,2,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
5697.05,5,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
7612.65,2,TIMEOUT,LOW,STOP,1
19263.78,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,0
1866.67,1,DECLINED,MEDIUM,WAIT_AND_RETRY,0
6098.92,3,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,1
8328.18,2,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
6331.92,1,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
9966.33,3,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18824.89,5,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
3886.14,4,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
9368.05,5,DECLINED,HIGH,WAIT_AND_RETRY,0
3090.92,4,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11975.78,3,TIMEOUT,HIGH,WAIT_AND_RETRY,1
15112.18,2,TIMEOUT,LOW,STOP,0
15796.45,1,UNKNOWN,HIGH,WAIT_AND_RETRY,0
7514.75,3,UNKNOWN,MEDIUM,SEND_REMINDER,0
14474.79,3,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
6904.93,2,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,1
734.64,1,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
19990.84,1,NETWORK_ERROR,LOW,SEND_REMINDER,0
11739.79,3,DECLINED,LOW,WAIT_AND_RETRY,0
15331.13,5,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1826.6,1,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
5605.97,4,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8558.5,1,UNKNOWN,CRITICAL,STOP,0
101.19,4,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
17184.14,4,UNKNOWN,MEDIUM,STOP,1
7519.99,2,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11764.72,1,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
14057.53,2,NETWORK_ERROR,MEDIUM,STOP,0
9977.95,3,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13640.14,5,UNKNOWN,CRITICAL,SEND_REMINDER,0
